"","Date","year","month","day","max_tmp","min_tmp","mean_tmp","mean_RH","mean_DP","mean_press","mean_Wind_speed","Heat_Deg_days","Cold_Deg_days","spd_max_gust","precipitation","rain"
"806",2015-06-15,2015,6,15,0.798224783391774,1.16034826433184,0.993767046532807,0.773213521643132,1.11847239717608,0.972549208284637,0.345622119841152,0,0.134020618556701,0.382978723404255,0.6,1
"807",2015-06-16,2015,6,16,0.854394074069551,1.16886765303737,0.969384450644967,0.85793752677792,1.2269393825468,0.970031044977529,0.2460829493269,0,0.0412371134020619,0.340425531914894,25.6,1
"808",2015-06-17,2015,6,17,0.798224783391774,0.615107387178097,0.818909003456878,0.547282841283697,0.468733886769124,0.979509299854212,0.168663594482482,0.0418604651162791,0,0.0425531914893617,0,0
"809",2015-06-18,2015,6,18,1.24757910881399,1.01551865633788,1.10906189092748,0.666238767650834,1.01993049571763,0.971621463908334,0.273732718914192,0,0.309278350515464,0.446808510638298,4.2,1
"810",2015-06-19,2015,6,19,0.717982939566379,0.725859440349951,0.777110268126853,0.618741976893453,0.582517881226643,0.974850496282998,0.381566820304632,0.0418604651162791,0,0.425531914893617,0,0
"811",2015-06-20,2015,6,20,1.02290194610288,0.598068609767043,0.943608564136777,0.595207530988447,0.684249988392392,0.974862544911262,0.221198156698337,0.0186046511627907,0,0.0425531914893617,0,0
"812",2015-06-21,2015,6,21,1.0068535773378,1.32221664973686,1.16653515200626,0.810012836970475,1.35135739517792,0.966227694976927,0.223041474597091,0,0.391752577319588,0.297872340425532,19.6,1
"813",2015-06-22,2015,6,22,1.19943400251875,1.18590643044842,1.19265936158753,0.721865639743261,1.18333990803504,0.971075260069641,0.223963133657066,0,0.402061855670103,0.0425531914893617,6.2,1
"814",2015-06-23,2015,6,23,1.17536144937113,1.38185237067555,1.1867378743611,0.744116388498074,1.24643508281531,0.964287865826476,0.517972350342339,0,0.43298969072165,0.723404255319149,2.4,1
"815",2015-06-24,2015,6,24,0.958708471042565,0.887727825754968,0.904944733956504,0.636285836508344,0.751598770186882,0.973557277491958,0.376958525447149,0,0.0927835051546392,0.446808510638298,3,1
"816",2015-06-25,2015,6,25,0.838345705304472,0.802533938699696,0.882652074835166,0.59007274279846,0.608393992144094,0.975565381881273,0.240552995409442,0.0255813953488372,0,0.297872340425532,0,0
"817",2015-06-26,2015,6,26,0.974756839807644,0.828092104816277,0.989935495236905,0.526315789473684,0.583935750344814,0.976593531814403,0.22580645155582,0,0,0.319148936170213,0,0
"818",2015-06-27,2015,6,27,0.982781024190183,0.845130882227332,1.02616106641358,0.609756097560976,0.815048411672454,0.97802731857778,0.238709677510688,0,0.0618556701030928,0.0425531914893617,0,0
"819",2015-06-28,2015,6,28,0.693910386418761,0.845130882227332,0.64614089714745,0.875909285442875,0.932022611582053,0.970400536886875,0.476497695961401,0.0418604651162791,0,0.446808510638298,12.6,1
"820",2015-06-29,2015,6,29,0.605644358210826,0.75993699517206,0.694557765850054,0.842105263157895,0.926705602495254,0.968890441823198,0.294009216685273,0.0534883720930233,0,0.276595744680851,0,0
"821",2015-07-01,2015,7,1,0.838345705304472,1.12627070950973,0.925844101621516,0.912280701720154,1.27160225887592,0.964315979613721,0.398156682057007,0,0.123711340206186,0.531914893617021,9.8,1
"822",2015-07-02,2015,7,2,0.926611733512407,0.870689048343913,0.872550714075735,0.631578947368421,0.703745688405682,0.96987842934082,0.533640553034738,0,0.0206185567010309,0.553191489361702,0,0
"823",2015-07-03,2015,7,3,0.990805208572723,0.811053327405223,0.949878374436281,0.631578947368421,0.783146357151655,0.972850423991229,0.332718894107482,0,0.0721649484536083,0.340425531914894,0,0
"824",2015-07-04,2015,7,4,1.05499868363304,0.938844157988131,1.04357720585576,0.644415917843389,0.900475024617281,0.972621500054219,0.179723502317399,0,0.154639175257732,0.0425531914893617,0,0
"825",2015-07-05,2015,7,5,1.19943400251875,1.16886765303737,1.21251376086929,0.71416345745828,1.20496241193827,0.976075440799065,0.300460829441509,0,0.371134020618557,0.297872340425532,0,0
"826",2015-07-06,2015,7,6,1.3117725838743,1.20294520785947,1.311437435041,0.676508344030809,1.22658491499077,0.977629713845079,0.262672811079275,0,0.443298969072165,0.0425531914893617,0,0
"827",2015-07-07,2015,7,7,1.49632882467271,1.45852686902529,1.43369873588132,0.768934531450578,1.54560546019877,0.970541103895321,0.309677419377672,0,0.752577319587629,0.468085106382979,1.6,1
"828",2015-07-08,2015,7,8,0.902539180364788,1.01551865633788,0.995856983299308,0.709028669268293,0.990509711536853,0.974115529958914,0.343778801942398,0,0.134020618556701,0.361702127659574,0.8,1
"829",2015-07-09,2015,7,9,0.902539180364788,1.06663498857104,1.01083486290192,0.725716730885751,1.04013513024747,0.973075332361411,0.163133640565024,0,0.134020618556701,0.0425531914893617,0,0
"830",2015-07-10,2015,7,10,1.32782095263938,1.1177513208042,1.24734604058963,0.629439452323492,1.00504287027459,0.972922715760811,0.296774193644002,0,0.45360824742268,0.361702127659574,0,0
"831",2015-07-11,2015,7,11,1.33584513702192,1.24554215138711,1.32502202402325,0.665382969653402,1.23828233498173,0.974697880646288,0.475576036901425,0,0.536082474226804,0.425531914893617,0,0
"832",2015-07-12,2015,7,12,1.44015953399494,1.46704625773082,1.436485317958,0.690629011553273,1.4006283463325,0.973396628793812,0.339170506863718,0,0.721649484536083,0.0425531914893617,0,0
"833",2015-07-13,2015,7,13,1.46423208714255,1.45852686902529,1.48803709181035,0.68806161745828,1.44245548391485,0.969729829270937,0.222119815758313,0,0.731958762886598,0.0425531914893617,0,0
"834",2015-07-14,2015,7,14,1.24757910881399,1.26258092879816,1.34104487200911,0.777920410783055,1.46336905355674,0.96207091822596,0.355760368616093,0,0.402061855670103,0.574468085106383,0,0
"835",2015-07-15,2015,7,15,0.918587549129867,0.887727825754968,0.834931852278712,0.554129225468549,0.520486108518953,0.970304147860766,0.415668202869358,0,0.0103092783505155,0.468085106382979,0,0
"836",2015-07-16,2015,7,16,0.926611733512407,0.725859440349951,0.888921885134669,0.578947368421053,0.615837804865614,0.977714054242924,0.211981566828533,0.0255813953488372,0,0.0425531914893617,0,0
"837",2015-07-17,2015,7,17,0.982781024190183,0.964402324104713,1.05263359823194,0.649550706033376,0.936985153963548,0.975103517476535,0.247926267225654,0,0.103092783505155,0.297872340425532,5.8,1
"838",2015-07-18,2015,7,18,1.09511960554574,1.27110031750369,1.16897341184584,0.877192982490372,1.45486183901786,0.968798069327807,0.274654377974168,0,0.391752577319588,0.0425531914893617,2,1
"839",2015-07-19,2015,7,19,1.3117725838743,1.43296870290871,1.30899917520142,0.891741548960205,1.62287932616074,0.965364210272661,0.235023041491983,0,0.65979381443299,0.0425531914893617,35.8,1
"840",2015-07-20,2015,7,20,1.24757910881399,1.37333298197002,1.33721332154919,0.723577235738126,1.3368242372909,0.963087019241659,0.433179723460511,0,0.567010309278351,0.404255319148936,0,0
"841",2015-07-21,2015,7,21,1.0068535773378,1.19442581915395,1.10906189092748,0.824561403543004,1.31697406946637,0.961018671325469,0.31797235025386,0,0.206185567010309,0.425531914893617,30.2,1
"842",2015-07-22,2015,7,22,0.838345705304472,0.97292171281024,0.962069671962213,0.732563115070603,0.994408852100987,0.965906398544526,0.29493087552405,0,0.0412371134020619,0.382978723404255,0,0
"843",2015-07-23,2015,7,23,1.0469744992505,1.13479009821526,1.03626242717301,0.668378262695764,0.957189788493388,0.969986866995193,0.335483871066211,0,0.257731958762887,0.617021276595745,1.2,1
"844",2015-07-24,2015,7,24,0.966732655425104,1.12627070950973,1.01919460996792,0.759092854120668,1.10961071508117,0.972484949576491,0.159447004612678,0,0.22680412371134,0.0425531914893617,1.4,1
"845",2015-07-25,2015,7,25,1.15128889622351,0.955882935399185,1.08920749164571,0.779204107830552,1.20389901012091,0.973063283733147,0.287557603707838,0,0.22680412371134,0.0425531914893617,4,1
"846",2015-07-26,2015,7,26,1.25560329319653,1.34777481585344,1.25605411072871,0.838254172015404,1.48073794933981,0.971537123510488,0.248847926285629,0,0.536082474226804,0.0425531914893617,0,0
"847",2015-07-27,2015,7,27,1.44818371837748,1.38185237067555,1.35846101228727,0.800171159640565,1.51122213533794,0.973235980095666,0.28202764979038,0,0.670103092783505,0.425531914893617,1.4,1
"848",2015-07-28,2015,7,28,1.49632882467271,1.25406154009264,1.41593427336606,0.791613179255456,1.54525099349346,0.973091396556502,0.256221198101841,0,0.65979381443299,0.297872340425532,0,0
"849",2015-07-29,2015,7,29,1.61669159041081,1.59483708831373,1.56884797955775,0.718442447548139,1.5778619822756,0.971368442714797,0.322580645111342,0,0.907216494845361,0.0425531914893617,0,0
"850",2015-07-30,2015,7,30,1.351893505787,1.61187586572478,1.440665191491,0.747111681643132,1.51122213533794,0.965942544429317,0.333640552946259,0,0.731958762886598,0.404255319148936,4.6,1
