"","Date","year","month","day","max_tmp","min_tmp","mean_tmp","mean_RH","mean_DP","mean_press","mean_Wind_speed","Heat_Deg_days","Cold_Deg_days","spd_max_gust","precipitation","rain"
"446",2014-06-15,2014,6,15,23.2,13.7,18.35,59.125,10.00416667,101.4629167,10.66666667,0,0.6,21,0,0
"447",2014-06-16,2014,6,16,24,12.2,19.675,52.5,9.1125,101.4195833,9.541666667,0,0.1,2,0,0
"448",2014-06-17,2014,6,17,27.2,14.5,21.53333333,66.79166667,14.9625,100.8583333,12.08333333,0,2.6,23,23.4,1
"449",2014-06-18,2014,6,18,25.2,16.5,20.8875,72.83333333,15.52083333,100.58125,19.79166667,0,3.2,21,2,1
"450",2014-06-19,2014,6,19,24.1,14.6,19.40416667,49.29166667,7.7375,101.2270833,14,0,1.6,19,0,0
"451",2014-06-20,2014,6,20,20.9,12.4,16.67916667,46.08333333,4.945833333,101.21625,16.33333333,1.1,0,19,0,0
"452",2014-06-21,2014,6,21,21.5,10.8,17.20416667,52.20833333,6.875,101.0104167,9.416666667,1.7,0,13,0,0
"453",2014-06-22,2014,6,22,23.5,11.6,18.8625,56.54166667,9.6375,101.08625,7.458333333,0.3,0,2,0,0
"454",2014-06-23,2014,6,23,26.2,14.6,21.79583333,57.33333333,12.3,101.26375,7.916666667,0,2.1,2,0,0
"455",2014-06-24,2014,6,24,21.2,19.3,20.32916667,86.125,17.88333333,100.8445833,12.54166667,0,2.6,13,40,1
"456",2014-06-25,2014,6,25,23.5,18.6,20.775,80.25,17.17083333,100.80125,18.08333333,0,3.1,15,0.2,1
"457",2014-06-26,2014,6,26,26,17.1,21.61666667,59.54166667,12.92916667,100.9695833,16.79166667,0,3.7,18,0,0
"458",2014-06-27,2014,6,27,28,15.6,22.88333333,59.33333333,13.79583333,101.5429167,6.791666667,0,3.7,2,0,0
"459",2014-06-28,2014,6,28,28.8,16.8,23.72916667,55.25,13.5125,101.8458333,7.625,0,4.8,2,0,0
"460",2014-06-29,2014,6,29,30.5,19.7,25.54166667,56.41666667,16.14583333,101.42375,11.375,0,6.9,14,0,0
"461",2014-06-30,2014,6,30,29.4,22.9,25.7625,70.375,20.00833333,100.7670833,17.04166667,0,8.3,16,0,0
"462",2014-07-01,2014,7,1,32.5,22.4,27.46666667,66.66666667,20.60416667,100.09125,19.08333333,0,9.4,23,0,0
"463",2014-07-02,2014,7,2,29.2,22.3,25.94583333,67.33333333,19.40416667,100.3375,21.33333333,0,7.5,23,0,0
"464",2014-07-03,2014,7,3,23.6,20.2,21.6875,78.66666667,17.87083333,100.8616667,8.583333333,0,3.7,2,0.6,1
"465",2014-07-04,2014,7,4,23.1,16.5,19.2125,66.75,12.25833333,101.1683333,11.45833333,0,1.7,2,3.2,1
"466",2014-07-05,2014,7,5,27.4,14.7,21.425,46.16666667,9.370833333,101.0479167,23.79166667,0,3.1,29,0,0
"467",2014-07-06,2014,7,6,26.9,18.7,22.85,53.91666667,13.05833333,100.5745833,28.20833333,0,5.1,27,0,0
"468",2014-07-07,2014,7,7,23.1,19.5,21.19166667,79.625,17.40833333,99.93083333,15.33333333,0,3.5,16,10,1
"469",2014-07-08,2014,7,8,30.4,19.3,24.22916667,74.875,19.29583333,99.71583333,21.16666667,0,6.8,40,7,1
"470",2014-07-09,2014,7,9,23.5,17.8,20.45416667,67.83333333,14.23333333,100.20375,29.625,0,2.6,30,0,0
"471",2014-07-10,2014,7,10,22.5,14.5,18.86666667,59.83333333,10.5,101.415,16.625,0,0.7,18,0,0
"472",2014-07-11,2014,7,11,25.1,13.8,20.34166667,60.625,12.1,101.8254167,10.91666667,0,1.4,2,0,0
"473",2014-07-12,2014,7,12,27.2,16.3,22.30833333,59.25,13.66666667,101.52875,10.875,0,3.7,2,0,0
"474",2014-07-13,2014,7,13,23.6,19.6,22.175,83.45833333,19.25833333,100.4666667,16.79166667,0,3.8,22,11,1
"475",2014-07-14,2014,7,14,23.6,17.9,21.05833333,63.5,13.70833333,100.5791667,17.58333333,0,2.9,17,0,0
"476",2014-07-15,2014,7,15,21.3,18.2,19.65,80.5,16.175,100.25375,11.5,0,1.8,18,2.8,1
"477",2014-07-16,2014,7,16,24.3,17.2,20.64583333,68.375,14.29583333,100.3966667,18.16666667,0,2.7,19,0,0
"478",2014-07-17,2014,7,17,23.2,14.1,18.20833333,69.70833333,12.40833333,100.9975,16.95833333,0,0.7,17,0.2,1
"479",2014-07-18,2014,7,18,25.7,14.8,20.375,65.41666667,13.29166667,101.6875,16.16666667,0,2.1,16,0,0
"480",2014-07-19,2014,7,19,26.9,17,22.17916667,59.04166667,13.47916667,101.8704167,11.5,0,4,2,0,0
"481",2014-07-20,2014,7,20,27.7,19.4,23.75,58.04166667,14.74166667,101.5733333,10.875,0,5.5,2,0,0
"482",2014-07-21,2014,7,21,28.8,21.1,24.7625,62.375,16.89583333,101.4970833,10.20833333,0,7.1,2,0,0
"483",2014-07-22,2014,7,22,29.3,20.9,25.19583333,68.04166667,18.69166667,101.165,17.25,0,7.1,16,0,0
"484",2014-07-23,2014,7,23,26.3,19.5,23.11666667,72.83333333,17.79583333,100.415,17.70833333,0,4.1,19,11.4,1
"485",2014-07-24,2014,7,24,22.7,14.2,18.70833333,53.29166667,8.954166667,100.8975,15.91666667,0,0.4,17,0,0
"486",2014-07-25,2014,7,25,25.6,15.2,20.5125,63.20833333,13.15833333,100.8425,22.91666667,0,2.3,21,0,0
"487",2014-07-26,2014,7,26,25.3,16.3,21.13333333,67.375,14.84166667,100.61875,20.125,0,3,21,0.2,1
"488",2014-07-27,2014,7,27,24.4,18.1,20.9875,81.83333333,17.72083333,99.96041667,14.20833333,0,3.5,13,10.2,1
"489",2014-07-28,2014,7,28,18.6,15.2,16.75416667,86.58333333,14.525,99.92666667,19.875,1.6,0,22,9.8,1
"490",2014-07-29,2014,7,29,21.1,12.2,16.975,68.125,10.82083333,100.5333333,14.70833333,1.3,0,14,0,0
"491",2014-07-30,2014,7,30,23.6,14.6,19.0375,66.29166667,12.33333333,101.0329167,9.25,0,0.9,2,0.8,1
"492",2014-07-31,2014,7,31,21.1,14.7,18.01666667,79.20833333,14.26666667,101.18875,12.54166667,0,0.1,31,12.8,1
"493",2014-08-01,2014,8,1,26,15.6,21.075,67.95833333,14.775,101.5375,9.458333333,0,2.5,2,0,0
"494",2014-08-02,2014,8,2,27.3,16.1,21.58333333,75.91666667,16.94583333,101.53125,8.458333333,0,4,16,0,0
"495",2014-08-03,2014,8,3,27.1,16.6,22.57083333,71.08333333,16.55833333,101.3520833,6.833333333,0,4.3,2,0,0
"496",2014-08-04,2014,8,4,27.5,19.3,22.76666667,69.83333333,16.70416667,101.1716667,13.04166667,0,5,21,0.6,1
"497",2014-08-05,2014,8,5,24.8,17.7,21.05416667,79.25,17.30833333,101.0183333,11.25,0,3.6,15,1.6,1
"498",2014-08-06,2014,8,6,25.4,15,20.50416667,58.54166667,11.2625,100.81375,12.04166667,0,2.3,14,0,0
"499",2014-08-07,2014,8,7,22.2,16,18.94166667,70.58333333,13.4125,100.9216667,9.375,0,1.5,21,6.2,1
"500",2014-08-08,2014,8,8,26.7,14.1,21.3,60.25,12.91666667,101.25125,10.79166667,0,2.5,14,0,0
"501",2014-08-09,2014,8,9,28.3,15.6,22.37916667,58.83333333,13.45833333,101.4379167,9.75,0,4.1,13,0,0
"502",2014-08-10,2014,8,10,28.3,16.8,22.70833333,67.04166667,16.00416667,101.5270833,11.91666667,0,4.6,13,0,0
"503",2014-08-11,2014,8,11,29.6,18.5,24.325,62.875,16.2375,101.3995833,9.083333333,0,5.8,2,0,0
"504",2014-08-12,2014,8,12,26.8,20.1,23.15416667,63.08333333,15.48333333,101.0133333,21.875,0,5.5,24,2.2,1
"505",2014-08-13,2014,8,13,20.9,17.5,19.06666667,91.83333333,17.72916667,100.2470833,20.625,0,0.6,22,44.4,1
"506",2014-08-14,2014,8,14,16.9,12.2,14.79583333,73.08333333,9.9375,100.3129167,24,3.2,0,22,0,0
"507",2014-08-15,2014,8,15,16.5,12.4,14.54166667,82.25,11.50416667,100.5870833,16.45833333,3.1,0,17,5.2,1
"508",2014-08-16,2014,8,16,18.1,14.7,16.35416667,81.54166667,13.17083333,100.5504167,16.29166667,1.4,0,19,13.2,1
"509",2014-08-17,2014,8,17,22.6,14.8,18.09583333,76.04166667,13.60416667,100.5366667,17.16666667,0,0.7,17,0,0
"510",2014-08-18,2014,8,18,21.8,12.1,17.35833333,61.08333333,9.679166667,100.7545833,14.375,1,0,16,0,0
"511",2014-08-19,2014,8,19,23.1,11.1,18.1375,68.125,11.72916667,100.885,6.125,0.9,0,2,0,0
"512",2014-08-20,2014,8,20,26.7,13.4,21.1375,64.95833333,13.90833333,101.0575,13.25,0,2.1,2,0,0
"513",2014-08-21,2014,8,21,22.9,19.4,21.075,68.91666667,15.1625,101.23125,14.25,0,2.5,17,0,0
"514",2014-08-22,2014,8,22,22.6,17.5,19.7125,70.54166667,14.22083333,101.415,15,0,2.6,14,0,0
"515",2014-08-23,2014,8,23,25.7,16.1,20.16666667,74.33333333,15.00416667,101.6220833,7.666666667,0,2.4,2,0,0
"516",2014-08-24,2014,8,24,27.6,14.5,21.89166667,70.66666667,15.98333333,101.6591667,8.708333333,0,3.1,2,0,0
"517",2014-08-25,2014,8,25,28.4,18,23.075,70.54166667,17.20416667,101.5854167,12.54166667,0,5.3,2,0,0
"518",2014-08-26,2014,8,26,28.5,17.4,23.64166667,69.91666667,17.67916667,101.22,15.66666667,0,4.8,19,0.4,1
"519",2014-08-27,2014,8,27,25,19.2,22.1375,67.91666667,15.75833333,100.84375,14.45833333,0,4,14,0,0
"520",2014-08-28,2014,8,28,20.9,15.1,18.075,63.83333333,10.97916667,100.98125,14.33333333,0,0.1,17,0,0
"521",2014-08-29,2014,8,29,21.9,12,17.58333333,65.83333333,10.68333333,101.7070833,9.791666667,1,0,2,0,0
"522",2014-08-30,2014,8,30,26.3,16.9,21.55,66.58333333,14.9875,101.305,17.25,0,4,14,0.2,1
"523",2014-08-31,2014,8,31,24.9,19.9,22.44166667,86.91666667,20.17083333,100.7358333,19.25,0,4.6,24,11.2,1
"524",2014-09-01,2014,9,1,25.9,18.7,22.2625,80.04166667,18.50416667,100.8170833,12.58333333,0,4.3,2,0,0
"525",2014-09-02,2014,9,2,27.9,18.5,22.8125,80.5,19.18333333,100.3358333,17.41666667,0,5.5,27,4.4,1
"526",2014-09-03,2014,9,3,25.2,18,21.1375,71.04166667,15.12916667,100.8604167,19.25,0,3.8,18,0,0
"527",2014-09-04,2014,9,4,27.6,16.7,22.2125,67.58333333,15.75,101.3308333,14.875,0,4,18,0.4,1
"528",2014-09-05,2014,9,5,29.6,20.2,24.14583333,74.75,19.27916667,100.9220833,16.20833333,0,7.5,33,3,1
"529",2014-09-06,2014,9,6,23,14.3,20.17916667,81.375,16.87083333,100.5791667,17.33333333,1.1,0,18,5,1
"530",2014-09-07,2014,9,7,21.8,11,16.52083333,66.5,9.820833333,101.47875,11.70833333,1.6,0,19,0,0
"531",2014-09-08,2014,9,8,24.7,12.1,18.6875,67.29166667,12.06666667,102.13875,9.291666667,0,0.1,2,0,0
"532",2014-09-09,2014,9,9,22.8,15.2,18.95,59.75,10.40416667,101.91375,17.125,0,0.7,18,0,0
"533",2014-09-10,2014,9,10,24.3,14.6,19.80833333,69.70833333,14.06666667,101.21625,14.41666667,0,1.7,18,0,0
"534",2014-09-11,2014,9,11,24.8,11.4,17.84166667,74.625,13.1875,100.2233333,29.91666667,0.4,0,33,7.2,1
"535",2014-09-12,2014,9,12,13.9,8.8,10.6,66,4.470833333,101.8716667,11.04166667,7.9,0,2,0,0
"536",2014-09-13,2014,9,13,12.4,6.1,9.554166667,85.54166667,7.225,101.6829167,20.125,8.7,0,24,19,1
"537",2014-09-14,2014,9,14,10.6,6,8.545833333,72.04166667,3.779166667,102.0816667,12.125,10.2,0,17,0,0
"538",2014-09-15,2014,9,15,17.9,5.2,12.06666667,71.08333333,6.6125,101.6233333,13.45833333,6.4,0,15,0.2,1
"539",2014-09-16,2014,9,16,18.2,10.3,13.8,73.54166667,8.808333333,101.0145833,14.625,4,0,18,0.4,1
"540",2014-09-17,2014,9,17,17,8.6,13.1375,73.70833333,8.483333333,100.94125,16.20833333,5.4,0,17,2.6,1
"541",2014-09-18,2014,9,18,12.5,5.6,9.6,62.33333333,2.283333333,101.4570833,14.625,10.1,0,15,0.2,1
"542",2014-09-19,2014,9,19,12.8,2,7.854166667,54.20833333,-1.454166667,102.2741667,10.875,10.9,0,14,0,0
"543",2014-09-20,2014,9,20,19.7,8.6,15.10416667,71.875,10.1125,101.0829167,21.83333333,3.5,0,18,0.2,1
"544",2014-09-21,2014,9,21,22.6,16.5,19.0375,80.83333333,15.66666667,99.8825,19.20833333,0,0.6,20,6.2,1
"545",2014-09-22,2014,9,22,16,7.8,11.0375,73,6.2625,100.4445833,27.125,7.5,0,26,0,0
"546",2014-09-23,2014,9,23,16.5,7.3,11.725,80,8.345833333,101.9504167,14.375,5.7,0,18,1.2,1
"547",2014-09-24,2014,9,24,21.4,7.5,14.18333333,79.29166667,10.29166667,102.8908333,7,3.7,0,2,0,0
"548",2014-09-25,2014,9,25,22.6,11.1,16.54583333,77.08333333,12.25,102.3975,8.125,1.2,0,2,0,0
"549",2014-09-26,2014,9,26,25.2,12.1,18.375,74,13.2375,101.8966667,11.95833333,0,0.7,15,0,0
"550",2014-09-27,2014,9,27,25.3,13.5,19.1375,74.79166667,14.4125,101.8108333,12.08333333,0,1.2,2,0,0
"551",2014-09-28,2014,9,28,24.8,15.1,19.54583333,75.33333333,14.8875,101.37,16.54166667,0,1.8,15,0,0
"552",2014-09-29,2014,9,29,17.8,8.7,13.84583333,78.95833333,10.24583333,101.1241667,19.91666667,4.6,0,18,0,0
"553",2014-09-30,2014,9,30,16.8,9.4,12.3125,83,9.483333333,101.20625,18.83333333,4.7,0,19,0,0
"554",2014-10-01,2014,10,1,16.2,11.1,13.20833333,80.33333333,9.879166667,101.6325,18.25,4.5,0,14,0,0
"555",2014-10-02,2014,10,2,20,8.8,13.65,76.41666667,9.425,101.6733333,14.08333333,3.5,0,2,0,0
"556",2014-10-03,2014,10,3,23,9,16.09166667,67.625,9.570833333,100.87375,19.75,2,0,22,0,0
"557",2014-10-04,2014,10,4,16.6,10.9,13.45833333,85.79166667,11.02916667,99.75041667,24.41666667,4.8,0,21,23.6,1
"558",2014-10-05,2014,10,5,13.7,8.1,10.8375,68.45833333,5.0875,100.2116667,21.58333333,7.2,0,22,0,0
"559",2014-10-06,2014,10,6,15.8,8.7,12.75416667,61.25,5.379166667,100.8791667,21.16666667,5.8,0,27,0.4,1
"560",2014-10-07,2014,10,7,17.9,12.6,14.9875,77.16666667,10.9875,100.68,19.20833333,2.9,0,29,4,1
"561",2014-10-08,2014,10,8,16.5,9.3,12.77083333,81.08333333,9.554166667,99.90291667,26.95833333,4.9,0,35,19.8,1
"562",2014-10-09,2014,10,9,11.9,5.2,7.979166667,70.70833333,2.925,100.5616667,27.75,9.1,0,41,0.8,1
"563",2014-10-10,2014,10,10,11.6,4.8,7.8625,69.5,2.520833333,101.2308333,18.875,9.8,0,18,0,0
"564",2014-10-11,2014,10,11,11.8,3.6,8.0125,72.125,3.1125,101.5325,7.291666667,10.1,0,13,0,0
"565",2014-10-12,2014,10,12,13.2,3.9,8.65,65.95833333,2.3125,101.95875,10.75,10.1,0,2,0,0
"566",2014-10-13,2014,10,13,17.3,2.7,10.9625,69.79166667,5.420833333,101.76,10.20833333,8,0,2,0,0
"567",2014-10-14,2014,10,14,24.4,13.5,18.85416667,73,13.8625,101.1666667,16.66666667,0,1.3,14,0,0
"568",2014-10-15,2014,10,15,23.2,18.2,20.39583333,79.75,16.77083333,100.85125,15.54166667,0,2.9,17,6.4,1
"569",2014-10-16,2014,10,16,21.3,14.8,17.72083333,92.875,16.55,100.1875,17.08333333,0,0.2,19,7.6,1
"570",2014-10-17,2014,10,17,17,14.7,15.40416667,81.25,12.1625,99.55208333,20.29166667,1.6,0,26,0.4,1
"571",2014-10-18,2014,10,18,16.4,7.1,13.15833333,77.04166667,9.216666667,99.55041667,19.20833333,6.6,0,21,1.4,1
"572",2014-10-19,2014,10,19,7.2,4.2,5.7,57.75,-2.166666667,100.8079167,18.625,12.7,0,18,0,0
"573",2014-10-20,2014,10,20,6.6,1.9,4.816666667,66.29166667,-1.0625,101.025,8.208333333,13.7,0,2,1.2,1
"574",2014-10-21,2014,10,21,7.3,5.6,6.458333333,79.625,3.1625,101.2929167,23.125,11.5,0,21,3,1
"575",2014-10-22,2014,10,22,11.7,6.3,8.4,64.79166667,2.125,101.93,29.25,8.7,0,25,0,0
"576",2014-10-23,2014,10,23,8.6,6.9,7.495833333,78.29166667,3.908333333,101.3158333,28.70833333,10.2,0,25,5.8,1
"577",2014-10-24,2014,10,24,11.4,5.4,8.966666667,75.95833333,4.795833333,100.7083333,11.33333333,9.8,0,13,1,1
"578",2014-10-25,2014,10,25,12.9,5.6,9.604166667,80.66666667,6.341666667,99.81416667,17,8.8,0,20,3.8,1
"579",2014-10-26,2014,10,26,10.2,7.6,8.691666667,78.375,5.091666667,99.56375,18.54166667,8.9,0,21,0.8,1
"580",2014-10-27,2014,10,27,10.9,6,8.175,71.54166667,3.3125,100.8433333,17.54166667,9.5,0,21,0.2,1
"581",2014-10-28,2014,10,28,13.5,7.1,9.970833333,81.95833333,6.966666667,100.7466667,10.91666667,7.6,0,2,6.2,1
"582",2014-10-29,2014,10,29,13.9,9.4,11.30833333,75.625,6.804166667,100.41375,19.41666667,6.6,0,29,0.6,1
"583",2014-10-30,2014,10,30,9.1,4.2,6.8625,64.375,0.55,101.00375,14.70833333,11.6,0,17,0,0
"584",2014-10-31,2014,10,31,7,2.2,4.4125,58.5,-3.220833333,101.3916667,12.41666667,13.6,0,15,0,0
"585",2014-11-01,2014,11,1,6.5,1.9,3.916666667,66.125,-1.920833333,101.4933333,25.54166667,13.6,0,24,0,0
"586",2014-11-02,2014,11,2,7.6,0,3.45,42.875,-8.6875,101.32625,22,14.3,0,24,0,0
"587",2014-11-03,2014,11,3,6.2,-0.7,3.070833333,51.08333333,-6.2375,101.1820833,19.04166667,15.3,0,21,0,0
"588",2014-11-04,2014,11,4,11.2,4.4,7.591666667,73.75,3.116666667,100.9825,8.5,10,0,16,2.4,1
"589",2014-11-05,2014,11,5,12,8.1,10.17272727,66.81818182,4.077272727,100.8654545,27.54545455,9,0,29,2,1
"590",2014-11-06,2014,11,6,8,3.4,5.708333333,73.125,1.191666667,100.9058333,10.25,12.5,0,14,3,1
"591",2014-11-07,2014,11,7,4.5,0.6,2.8875,70.875,-2.204166667,100.2783333,21.79166667,15.7,0,22,1.8,1
"592",2014-11-08,2014,11,8,4.1,-1,1.516666667,58.83333333,-5.720833333,100.6591667,15.875,16.5,0,15,0.2,1
"593",2014-11-09,2014,11,9,6.1,3.3,4.479166667,61.875,-2.433333333,100.5879167,23,13.4,0,29,0,0
"594",2014-11-10,2014,11,10,6.9,5,6.066666667,63.54166667,-0.416666667,101.3170833,12.29166667,12.7,0,14,0,0
"595",2014-11-11,2014,11,11,12.2,0.3,5.3,74.45833333,1.0625,100.9145833,20.08333333,11.6,0,17,0,0
"596",2014-11-12,2014,11,12,8.1,2.4,4.733333333,70.79166667,-0.495833333,100.73625,27.70833333,13,0,34,3.8,1
"597",2014-11-13,2014,11,13,4.3,-0.1,2.204166667,60.125,-4.979166667,101.18125,23.70833333,16,0,22,0,0
"598",2014-11-14,2014,11,14,1.2,-3,-0.95,71.20833333,-5.75,101.1283333,15.08333333,19,0,19,0,0
"599",2014-11-15,2014,11,15,1.4,-4.7,-1.5375,58,-8.920833333,101.8491667,18.70833333,19.7,0,20,0,0
"600",2014-11-16,2014,11,16,3.2,-0.6,1,73.33333333,-3.416666667,101.6254167,20.04166667,16.6,0,19,1.2,1
"601",2014-11-17,2014,11,17,1.3,-0.3,0.391666667,91.95833333,-0.7875,100.20875,11.08333333,17.5,0,20,12.6,1
"602",2014-11-18,2014,11,18,1.5,-4.4,-2.645833333,67.54166667,-8.1125,99.61625,38.29166667,19.6,0,39,2,1
"603",2014-11-19,2014,11,19,-2.3,-7.5,-4.5375,63.20833333,-10.65,100.9133333,24.08333333,22.9,0,24,0.6,1
"604",2014-11-20,2014,11,20,-0.2,-4.9,-2.425,60.375,-9.395833333,100.2733333,29.29166667,20.6,0,33,0.4,1
"605",2014-11-21,2014,11,21,-4.7,-7.6,-6.008333333,59.58333333,-12.78333333,101.6475,23.08333333,24.4,0,22,0,0
"606",2014-11-22,2014,11,22,2.6,-7.8,-1.1875,70.20833333,-6.170833333,101.3579167,23.95833333,20.5,0,27,3.8,1
"607",2014-11-23,2014,11,23,7.4,2.5,4.704166667,94.08333333,3.820833333,101.105,11.79166667,12.6,0,2,0,0
"608",2014-11-24,2014,11,24,17.8,7,11.525,77.25,7.575,99.385,28.95833333,5.6,0,4,16,1
"609",2014-11-26,2014,11,26,2.4,-0.7,0.1875,60.75,-6.558333333,101.7370833,17.41666667,17.2,0,23,0,0
"610",2014-11-27,2014,11,27,-0.3,-3.3,-1.854166667,62.33333333,-8.170833333,101.2729167,12.5,20,0,16,0,0
"611",2014-11-28,2014,11,28,-3.2,-7.8,-4.579166667,70.54166667,-9.254166667,101.53625,14.58333333,23.5,0,18,0.4,1
"612",2014-11-29,2014,11,29,-0.8,-8,-4.016666667,67.29166667,-9.4125,101.74875,14.83333333,22.6,0,20,0,0
"613",2014-11-30,2014,11,30,6.7,-0.9,3.5125,70.625,-1.383333333,100.6366667,23.75,15,0,17,0.6,1
"614",2014-12-01,2014,12,1,6.2,-6.5,0.816666667,68.20833333,-4.754166667,101.69125,17.95833333,19.3,0,26,0.2,1
"615",2014-12-02,2014,12,2,-7.6,-14.9,-10.87916667,55.33333333,-18.35833333,103.39875,19.375,27.1,0,14,5.6,1
"616",2014-12-03,2014,12,3,3.3,-5.4,1.254166667,87.66666667,-0.591666667,100.95625,22.58333333,17.9,0,25,6,1
"617",2014-12-04,2014,12,4,0.2,-11.1,-5.858333333,55.125,-13.68333333,102.3404167,20.91666667,23.6,0,35,0,0
"618",2014-12-05,2014,12,5,-5.1,-13.1,-8.508333333,67.41666667,-13.67916667,103.0266667,13.875,26.9,0,2,2.2,1
"619",2014-12-06,2014,12,6,-1.3,-6.5,-3.404166667,90.95833333,-4.683333333,102.185,10.29166667,21.6,0,2,0.6,1
"620",2014-12-07,2014,12,7,-3.6,-12.5,-9.8875,61.16666667,-16.20416667,103.6370833,11.79166667,26.9,0,2,0,0
"621",2014-12-08,2014,12,8,-3,-13.2,-9.983333333,59.16666667,-16.59166667,103.34875,14.33333333,26.1,0,2,0,0
"622",2014-12-09,2014,12,9,-0.2,-4.8,-2.3875,85.25,-4.554166667,101.9575,20.16666667,20.3,0,23,6.8,1
"623",2014-12-10,2014,12,10,0.1,-0.8,-0.329166667,90.75,-1.6625,100.5483333,36.79166667,18.3,0,2,20,1
"624",2014-12-11,2014,12,11,0.4,-2.3,-0.4625,92.58333333,-1.5125,99.89875,22.5,19.4,0,29,5,1
"625",2014-12-12,2014,12,12,-2.8,-4.2,-3.4875,87.91666667,-5.229166667,100.8191667,21,21,0,15,2,1
"626",2014-12-13,2014,12,13,-1.7,-5.5,-3.525,86.66666667,-5.441666667,100.9454167,18.91666667,21.8,0,19,0,0
"627",2014-12-14,2014,12,14,-1,-4.4,-2.304166667,83.95833333,-4.675,100.8829167,13.91666667,20.9,0,14,0,0
"628",2014-12-15,2014,12,15,-0.3,-1.8,-1.004166667,82.875,-3.575,101.4883333,4.666666667,19,0,2,0,0
"629",2014-12-16,2014,12,16,0.4,-1.3,-0.591666667,89.83333333,-2.0625,101.2008333,15.375,18.4,0,2,0,0
"630",2014-12-17,2014,12,17,0.6,-0.2,0.116666667,95.75,-0.508333333,100.4766667,12.91666667,17.8,0,2,2.2,1
"631",2014-12-18,2014,12,18,0.4,-2.2,-0.383333333,88.79166667,-2.05,100.6854167,12.75,19,0,13,2,1
"632",2014-12-19,2014,12,19,-2.1,-9.9,-5.358333333,74.54166667,-9.2,101.48125,15.33333333,25,0,2,0,0
"633",2014-12-20,2014,12,20,-7.8,-13.4,-10.74166667,82.75,-13.17083333,102.27875,9.25,29.7,0,2,0,0
"634",2014-12-21,2014,12,21,-7.2,-10.9,-8.495833333,83.20833333,-10.86666667,102.46375,11.5,26.8,0,2,0.2,1
"635",2014-12-22,2014,12,22,-6.1,-8.7,-7.175,83.54166667,-9.525,102.4404167,16.5,25.1,0,15,0,0
"636",2014-12-23,2014,12,23,3,-5.8,-0.766666667,90.25,-2.1625,101.7529167,16.08333333,19.4,0,2,5.6,1
"637",2014-12-24,2014,12,24,5.9,2.5,4.541666667,92.95833333,3.504166667,100.3420833,15.66666667,13.7,0,16,32,1
"638",2014-12-25,2014,12,25,7.3,2.5,5.183333333,75.70833333,1.1125,99.42,41,12.3,0,44,1,1
"639",2014-12-26,2014,12,26,4.4,2.8,3.645833333,72.20833333,-0.920833333,101.3075,26.70833333,15,0,30,0,0
"640",2014-12-27,2014,12,27,5.5,1,3.0125,85.91666667,0.875,101.3291667,11.20833333,13.8,0,21,0.2,1
"641",2014-12-28,2014,12,28,8.2,-2.6,3.570833333,69,-1.691666667,100.5058333,26.33333333,15.5,0,26,0.8,1
"642",2014-12-30,2014,12,30,-10.3,-14.3,-12.28333333,48.41666667,-21.14583333,102.4270833,16,30.6,0,16,0,0
"643",2014-12-31,2014,12,31,-6.3,-14.4,-9.9375,57.66666667,-16.95416667,101.7070833,18.75,28.6,0,23,0,0
"644",2015-01-01,2015,1,1,-3.5,-7.5,-5.016666667,73.29166667,-9.208333333,100.43875,33.70833333,23.3,0,30,1.8,1
"645",2015-01-02,2015,1,2,-3.7,-12.7,-8.154166667,52.45833333,-16.4375,101.5608333,21.04166667,26.8,0,23,0,0
"646",2015-01-03,2015,1,3,-9.8,-17.2,-13.02916667,64.91666667,-18.49583333,102.82,17.83333333,31.1,0,18,17,1
"647",2015-01-04,2015,1,4,2.7,-9,-2.9125,89.95833333,-4.341666667,99.99083333,28.29166667,20.8,0,33,27.2,1
"648",2015-01-05,2015,1,5,-3.9,-17.2,-13.02916667,61.16666667,-19.05416667,101.2654167,36.20833333,29.6,0,36,0,0
"649",2015-01-06,2015,1,6,-8.7,-19.1,-13.79166667,73.16666667,-17.64583333,101.6033333,9.958333333,31.9,0,13,2.2,1
"650",2015-01-07,2015,1,7,-8.9,-25.1,-15.90833333,72.66666667,-19.8125,100.965,20,35.7,0,22,3.8,1
"651",2015-01-08,2015,1,8,-8,-27.1,-19.02083333,69.95833333,-23.22916667,101.59625,15.58333333,35.5,0,23,2.2,1
"652",2015-01-09,2015,1,9,-6.2,-13,-8.758333333,70.58333333,-13.29583333,100.4766667,23.29166667,28.4,0,27,2.6,1
"653",2015-01-10,2015,1,10,-9.1,-13.7,-11.12916667,64.25,-16.69583333,101.8633333,23.83333333,29.2,0,23,0.4,1
"654",2015-01-11,2015,1,11,-5.1,-11.8,-7.8,67,-12.9875,102.5004167,16.83333333,26.2,0,16,0,0
"655",2015-01-12,2015,1,12,-2.1,-12.9,-4.270833333,74.625,-8.316666667,101.9633333,14.45833333,27.4,0,18,4.2,1
"656",2015-01-13,2015,1,13,-15.2,-21.5,-19.09583333,59.125,-25.27916667,103.6225,12.625,38.1,0,2,0,0
"657",2015-01-14,2015,1,14,-14.7,-22.2,-18.77916667,76.45833333,-21.95833333,102.64625,8.25,36.9,0,2,0,0
"658",2015-01-15,2015,1,15,-4.9,-20.4,-12.93043478,75.39130435,-16.47826087,101.2695652,9.173913043,30.8,0,15,0.8,1
